label_num,label,target,prediction,prob_TS,prob_ST,ABS_VAD
71,how ya doing ? how 's your head ?,it hurts .,how are you doing ?,-7.209601879119873,-29.466819763183594,0.02161904761904762
71,how ya doing ? how 's your head ?,it hurts .,we 're good .,-7.325014114379883,-79.7217788696289,0.01938095238095238
71,how ya doing ? how 's your head ?,it hurts .,"oh , good .",-7.3536176681518555,-32.12286376953125,0.01938095238095238
71,how ya doing ? how 's your head ?,it hurts .,that 's right .,-7.498068332672119,-29.236427307128906,0.028571428571428574
71,how ya doing ? how 's your head ?,it hurts .,i 'm sorry .,-7.530591011047363,-51.53059387207031,0.02616666666666667
71,how ya doing ? how 's your head ?,it hurts .,i 'm good .,-7.649761199951172,-28.971559524536133,0.03383333333333334
71,how ya doing ? how 's your head ?,it hurts .,it 's good .,-7.7138495445251465,-33.256324768066406,0.01938095238095238
71,how ya doing ? how 's your head ?,it hurts .,that 's good .,-7.771506309509277,-38.33818054199219,0.01938095238095238
71,how ya doing ? how 's your head ?,it hurts .,how do you know ?,-7.92481803894043,-28.116458892822266,0.0250952380952381
71,how ya doing ? how 's your head ?,it hurts .,i do n't understand .,-8.079495429992676,-30.292705535888672,0.044642857142857144
71,how ya doing ? how 's your head ?,it hurts .,"oh , my god ! -",-8.525325775146484,-39.27184295654297,0.016476190476190474
71,how ya doing ? how 's your head ?,it hurts .,"well , he 's fine .",-8.6307954788208,-20.219703674316406,0.033115440115440126
71,how ya doing ? how 's your head ?,it hurts .,"well , she 's good .",-8.818729400634766,-16.108671188354492,0.03754401154401155
71,how ya doing ? how 's your head ?,it hurts .,"oh , she 's good .",-8.85498332977295,-107.76873016357422,0.01938095238095238
71,how ya doing ? how 's your head ?,it hurts .,"well , i do n't know .",-9.348570823669434,-25.727170944213867,0.057710678210678226
71,how ya doing ? how 's your head ?,it hurts .,"oh , my god ! sherlock holmes .",-9.492417335510254,-17.014957427978516,0.02622857142857143
71,how ya doing ? how 's your head ?,it hurts .,"oh , my god . that 's good .",-10.81668758392334,-37.775665283203125,0.03585714285714286
71,how ya doing ? how 's your head ?,it hurts .,i do n't know . i 'm fine .,-10.86048698425293,-24.522499084472656,0.06895238095238096
71,how ya doing ? how 's your head ?,it hurts .,i do n't know . i do n't know .,-10.887521743774414,-46.31827926635742,0.07909523809523811
71,how ya doing ? how 's your head ?,it hurts .,"oh , my god ! he 's fine .",-11.483407974243164,-38.12263488769531,0.03142857142857143
71,how ya doing ? how 's your head ?,it hurts .,i do n't know . it 's just ...,-11.663861274719238,-15.423113822937012,0.0563452380952381
71,how ya doing ? how 's your head ?,it hurts .,"oh , my god ! sherlock holmes . '",-11.991721153259277,-45.64426040649414,0.02622857142857143
71,how ya doing ? how 's your head ?,it hurts .,"i do n't know , but it 's just ...",-13.795811653137207,-52.763336181640625,0.0563452380952381
71,how ya doing ? how 's your head ?,it hurts .,i do n't know . i do n't know . it 's just ...,-17.179821014404297,-46.553436279296875,0.09589285714285715
71,how ya doing ? how 's your head ?,it hurts .,i do n't know . i do n't know . it 's just a good man .,-22.566381454467773,-12.325094223022461,0.12584523809523812
72,what are you writing a memoir ?,"i 'm curious . of all the recruits , why me ?",i am .,-6.378876209259033,-32.40522003173828,0.024500000000000004
72,what are you writing a memoir ?,"i 'm curious . of all the recruits , why me ?","oh , yeah .",-7.013683795928955,-19.473894119262695,0.0
72,what are you writing a memoir ?,"i 'm curious . of all the recruits , why me ?",i do n't know .,-7.136335849761963,-10.6007080078125,0.03954761904761905
72,what are you writing a memoir ?,"i 'm curious . of all the recruits , why me ?",i 'm sorry .,-7.142246246337891,-18.035463333129883,0.02616666666666667
72,what are you writing a memoir ?,"i 'm curious . of all the recruits , why me ?","oh , my god .",-7.815037727355957,-12.696444511413574,0.016476190476190474
72,what are you writing a memoir ?,"i 'm curious . of all the recruits , why me ?",what 's wrong ?,-7.887640476226807,-55.08715057373047,0.026952380952380957
72,what are you writing a memoir ?,"i 'm curious . of all the recruits , why me ?",i can n't .,-7.957441329956055,-29.111291885375977,0.028690476190476193
72,what are you writing a memoir ?,"i 'm curious . of all the recruits , why me ?",i do n't .,-8.482619285583496,-25.656450271606445,0.026023809523809522
72,what are you writing a memoir ?,"i 'm curious . of all the recruits , why me ?",i do n't understand .,-8.601176261901855,-10.263506889343262,0.044642857142857144
72,what are you writing a memoir ?,"i 'm curious . of all the recruits , why me ?",i do n't know anything .,-9.120623588562012,-33.339744567871094,0.03954761904761905
72,what are you writing a memoir ?,"i 'm curious . of all the recruits , why me ?",i do n't think so .,-9.172048568725586,-51.742156982421875,0.044738095238095237
72,what are you writing a memoir ?,"i 'm curious . of all the recruits , why me ?",what 's wrong with you ?,-9.413256645202637,-37.34089279174805,0.026952380952380957
72,what are you writing a memoir ?,"i 'm curious . of all the recruits , why me ?",i do n't know that .,-9.911083221435547,-16.972686767578125,0.03954761904761905
72,what are you writing a memoir ?,"i 'm curious . of all the recruits , why me ?",i can n't believe that .,-9.991971015930176,-7.4845170974731445,0.047214285714285716
72,what are you writing a memoir ?,"i 'm curious . of all the recruits , why me ?",i can n't get it .,-10.23852252960205,-38.437828063964844,0.04016666666666667
72,what are you writing a memoir ?,"i 'm curious . of all the recruits , why me ?","i do n't know , maybe .",-10.908287048339844,-26.140567779541016,0.03954761904761905
72,what are you writing a memoir ?,"i 'm curious . of all the recruits , why me ?","i do n't know , but ...",-11.839872360229492,-72.44532775878906,0.03954761904761905
72,what are you writing a memoir ?,"i 'm curious . of all the recruits , why me ?","i do n't know , i am .",-12.117789268493652,-67.35504913330078,0.06404761904761906
72,what are you writing a memoir ?,"i 'm curious . of all the recruits , why me ?","i do n't know , that 's right .",-12.470707893371582,-76.69054412841797,0.06811904761904762
72,what are you writing a memoir ?,"i 'm curious . of all the recruits , why me ?","oh , my god , that 's ...",-12.719597816467285,-36.685977935791016,0.016476190476190474
72,what are you writing a memoir ?,"i 'm curious . of all the recruits , why me ?",i do n't know . i am .,-12.88150405883789,-55.5902099609375,0.06404761904761906
72,what are you writing a memoir ?,"i 'm curious . of all the recruits , why me ?","oh , my god , i am .",-12.900284767150879,-29.127948760986328,0.04097619047619048
72,what are you writing a memoir ?,"i 'm curious . of all the recruits , why me ?","oh , my god , that 's right .",-13.260092735290527,-45.84698486328125,0.04504761904761905
72,what are you writing a memoir ?,"i 'm curious . of all the recruits , why me ?","i do n't know , that 's ...",-13.367600440979004,-26.376663208007812,0.03954761904761905
72,what are you writing a memoir ?,"i 'm curious . of all the recruits , why me ?",i do n't know . it 's ...,-13.627947807312012,-22.543886184692383,0.03954761904761905
72,what are you writing a memoir ?,"i 'm curious . of all the recruits , why me ?","i do n't know , that 's ... it 's ...",-17.52996253967285,-21.160337448120117,0.03954761904761905
72,what are you writing a memoir ?,"i 'm curious . of all the recruits , why me ?","oh , my god , that 's ... that 's ...",-17.61442756652832,-14.086715698242188,0.016476190476190474
72,what are you writing a memoir ?,"i 'm curious . of all the recruits , why me ?","i do n't know , that 's why it was .",-17.849693298339844,-62.66851043701172,0.0495952380952381
72,what are you writing a memoir ?,"i 'm curious . of all the recruits , why me ?","i do n't know , that 's right . it 's ...",-18.239990234375,-27.298717498779297,0.06811904761904762
72,what are you writing a memoir ?,"i 'm curious . of all the recruits , why me ?","i do n't know , that 's right . it 's all right .",-20.810651779174805,-105.81401062011719,0.10503333333333334
72,what are you writing a memoir ?,"i 'm curious . of all the recruits , why me ?","i do n't know , that 's right . it 's ... it 's ...",-22.876327514648438,-27.739559173583984,0.06811904761904762
72,what are you writing a memoir ?,"i 'm curious . of all the recruits , why me ?","i do n't know , that 's right . it 's ... it 's ... it 's ...",-27.11005401611328,-91.66548156738281,0.06811904761904762
73,"mr. tenerelli , is that you ?",was that piece over there the last time we looked at this ?,of course .,-6.093151569366455,-16.980915069580078,0.008680672268907586
73,"mr. tenerelli , is that you ?",was that piece over there the last time we looked at this ?,"yeah , of course .",-6.171677112579346,-74.18474578857422,0.008680672268907586
73,"mr. tenerelli , is that you ?",was that piece over there the last time we looked at this ?,"oh , my god .",-6.375710964202881,-16.48760986328125,0.016476190476190474
73,"mr. tenerelli , is that you ?",was that piece over there the last time we looked at this ?,"yes , sir .",-6.425400257110596,-59.67523193359375,0.009000000000000003
73,"mr. tenerelli , is that you ?",was that piece over there the last time we looked at this ?,i am .,-6.457113265991211,-54.052940368652344,0.024500000000000004
73,"mr. tenerelli , is that you ?",was that piece over there the last time we looked at this ?,it 's over .,-6.594454288482666,-32.327911376953125,0.009796536796536793
73,"mr. tenerelli , is that you ?",was that piece over there the last time we looked at this ?,"yes , chef .",-6.6684112548828125,-26.053363800048828,0.013666666666666669
73,"mr. tenerelli , is that you ?",was that piece over there the last time we looked at this ?,that 's right .,-7.042690753936768,-15.17055892944336,0.028571428571428574
73,"mr. tenerelli , is that you ?",was that piece over there the last time we looked at this ?,yeah . yeah .,-7.188977241516113,-12.146385192871094,0.0
73,"mr. tenerelli , is that you ?",was that piece over there the last time we looked at this ?,i 'm sorry .,-7.236774444580078,-21.98424530029297,0.02616666666666667
73,"mr. tenerelli , is that you ?",was that piece over there the last time we looked at this ?,i do n't know .,-8.247786521911621,-12.406810760498047,0.03954761904761905
73,"mr. tenerelli , is that you ?",was that piece over there the last time we looked at this ?,"yeah , i am .",-8.317883491516113,-21.265872955322266,0.024500000000000004
73,"mr. tenerelli , is that you ?",was that piece over there the last time we looked at this ?,it 's my wife .,-8.415968894958496,-73.23591613769531,0.01623809523809524
73,"mr. tenerelli , is that you ?",was that piece over there the last time we looked at this ?,"oh , my gosh .",-8.468680381774902,-7.472243785858154,0.0
73,"mr. tenerelli , is that you ?",was that piece over there the last time we looked at this ?,i do n't .,-8.496204376220703,-69.52857208251953,0.026023809523809522
73,"mr. tenerelli , is that you ?",was that piece over there the last time we looked at this ?,"no , i am .",-8.498344421386719,-16.459373474121094,0.024500000000000004
73,"mr. tenerelli , is that you ?",was that piece over there the last time we looked at this ?,"oh , my god ! -",-8.97958755493164,-20.92557144165039,0.016476190476190474
73,"mr. tenerelli , is that you ?",was that piece over there the last time we looked at this ?,"no , i 'm sorry .",-9.007660865783691,-72.19831085205078,0.02616666666666667
73,"mr. tenerelli , is that you ?",was that piece over there the last time we looked at this ?,"oh , my god ! sherlock holmes .",-9.249077796936035,-22.82280731201172,0.02622857142857143
73,"mr. tenerelli , is that you ?",was that piece over there the last time we looked at this ?,"yeah , of course it .",-9.594711303710938,-8.147090911865234,0.008680672268907586
73,"mr. tenerelli , is that you ?",was that piece over there the last time we looked at this ?,"no , i do n't .",-9.853139877319336,-34.687522888183594,0.026023809523809522
73,"mr. tenerelli , is that you ?",was that piece over there the last time we looked at this ?,"oh , my god ! yes , of course .",-11.92292594909668,-54.06843566894531,0.025156862745098058
73,"mr. tenerelli , is that you ?",was that piece over there the last time we looked at this ?,"oh , my god ! yes , sir .",-12.458489418029785,-33.20758819580078,0.02547619047619048
73,"mr. tenerelli , is that you ?",was that piece over there the last time we looked at this ?,"oh , my god . this is my friend .",-13.211905479431152,-7.157373428344727,0.04742857142857143
73,"mr. tenerelli , is that you ?",was that piece over there the last time we looked at this ?,"oh , my god ! sherlock holmes ,",-13.352009773254395,-18.62750816345215,0.02622857142857143
73,"mr. tenerelli , is that you ?",was that piece over there the last time we looked at this ?,"oh , my god ! sherlock holmes , please .",-13.594740867614746,-30.102863311767578,0.052657142857142875
73,"mr. tenerelli , is that you ?",was that piece over there the last time we looked at this ?,"oh , my god . this is my brother .",-13.805837631225586,-8.25344467163086,0.04138095238095238
73,"mr. tenerelli , is that you ?",was that piece over there the last time we looked at this ?,"oh , my god ! yes , of course you .",-16.196813583374023,-35.325653076171875,0.025156862745098058
73,"mr. tenerelli , is that you ?",was that piece over there the last time we looked at this ?,"oh , my god ! yes , of course . i am .",-18.26894187927246,-25.083663940429688,0.04965686274509807
73,"mr. tenerelli , is that you ?",was that piece over there the last time we looked at this ?,"oh , my god ! yes , of course . it 's not .",-20.89780044555664,-40.878761291503906,0.025156862745098058
73,"mr. tenerelli , is that you ?",was that piece over there the last time we looked at this ?,"oh , my god ! yes , of course . it 's my wife .",-21.374868392944336,-33.97026062011719,0.041394957983193294
73,"mr. tenerelli , is that you ?",was that piece over there the last time we looked at this ?,"oh , my god ! yes , of course . it 's my wife . i 'm not .",-30.827892303466797,-21.870868682861328,0.05584733893557425
74,what does that mean ?,it means that i made a judgment call because i thought you needed somebody .,i do n't know .,-5.78578519821167,-13.578039169311523,0.03954761904761905
74,what does that mean ?,it means that i made a judgment call because i thought you needed somebody .,it means .,-6.597643852233887,-16.638887405395508,0.022095238095238095
74,what does that mean ?,it means that i made a judgment call because i thought you needed somebody .,it does n't matter .,-7.908827304840088,-31.862899780273438,0.02580952380952381
74,what does that mean ?,it means that i made a judgment call because i thought you needed somebody .,what are you talking about ?,-7.932615280151367,-39.352664947509766,0.026523809523809522
74,what does that mean ?,it means that i made a judgment call because i thought you needed somebody .,i do n't understand .,-8.489561080932617,-58.522682189941406,0.044642857142857144
74,what does that mean ?,it means that i made a judgment call because i thought you needed somebody .,"well , it does n't matter .",-9.062626838684082,-23.186222076416016,0.04397258297258298
74,what does that mean ?,it means that i made a judgment call because i thought you needed somebody .,what are you doing this ?,-9.093375205993652,-16.047821044921875,0.02161904761904762
74,what does that mean ?,it means that i made a judgment call because i thought you needed somebody .,i do n't know . it means .,-9.528401374816895,-24.67246437072754,0.061642857142857145
74,what does that mean ?,it means that i made a judgment call because i thought you needed somebody .,i do n't know . anything .,-9.880606651306152,-43.8908805847168,0.03954761904761905
74,what does that mean ?,it means that i made a judgment call because i thought you needed somebody .,i do n't know . it is .,-10.477991104125977,-22.526268005371094,0.0495952380952381
74,what does that mean ?,it means that i made a judgment call because i thought you needed somebody .,i do n't know . i do n't know .,-10.494280815124512,-27.124282836914062,0.07909523809523811
74,what does that mean ?,it means that i made a judgment call because i thought you needed somebody .,i do n't know . it 's okay .,-10.590378761291504,-33.556419372558594,0.04937301587301587
74,what does that mean ?,it means that i made a judgment call because i thought you needed somebody .,i do n't know . it does .,-10.655010223388672,-22.265953063964844,0.051119047619047626
74,what does that mean ?,it means that i made a judgment call because i thought you needed somebody .,i do n't know . it was .,-10.79124641418457,-24.844083786010742,0.0495952380952381
74,what does that mean ?,it means that i made a judgment call because i thought you needed somebody .,i do n't know . i know .,-11.198843955993652,-4.118781089782715,0.06752380952380953
74,what does that mean ?,it means that i made a judgment call because i thought you needed somebody .,i do n't know . it does n't matter .,-11.746232986450195,-41.91887283325195,0.06535714285714286
74,what does that mean ?,it means that i made a judgment call because i thought you needed somebody .,i do n't know . it 's just ...,-11.816325187683105,-33.595794677734375,0.0563452380952381
74,what does that mean ?,it means that i made a judgment call because i thought you needed somebody .,i do n't know . it 's all .,-11.88327407836914,-26.083248138427734,0.04789047619047619
74,what does that mean ?,it means that i made a judgment call because i thought you needed somebody .,i do n't know . i do n't understand .,-12.546248435974121,-10.294293403625488,0.0841904761904762
74,what does that mean ?,it means that i made a judgment call because i thought you needed somebody .,i do n't know . it 's just saying .,-12.868453025817871,-52.76348876953125,0.0764404761904762
74,what does that mean ?,it means that i made a judgment call because i thought you needed somebody .,i do n't know . it 's just a shit .,-13.210943222045898,-23.129962921142578,0.07620238095238097
74,what does that mean ?,it means that i made a judgment call because i thought you needed somebody .,i do n't know . it 's the one .,-13.283695220947266,-31.21038055419922,0.0474047619047619
74,what does that mean ?,it means that i made a judgment call because i thought you needed somebody .,"well , it does n't matter what you 're talking about .",-13.370905876159668,-43.570457458496094,0.06044877344877345
74,what does that mean ?,it means that i made a judgment call because i thought you needed somebody .,i do n't know . it 's just saying it .,-13.976703643798828,-23.25583267211914,0.0764404761904762
74,what does that mean ?,it means that i made a judgment call because i thought you needed somebody .,i do n't know . i do n't know . it means .,-15.095137596130371,-46.5423583984375,0.1011904761904762
74,what does that mean ?,it means that i made a judgment call because i thought you needed somebody .,i do n't know . i do n't know . it does .,-15.957911491394043,-14.71029281616211,0.09066666666666669
74,what does that mean ?,it means that i made a judgment call because i thought you needed somebody .,i do n't know . i do n't know . i do n't know .,-16.52752113342285,-26.23947525024414,0.11864285714285717
74,what does that mean ?,it means that i made a judgment call because i thought you needed somebody .,i do n't know . i do n't know . it 's just ...,-17.18926239013672,-40.385379791259766,0.09589285714285715
74,what does that mean ?,it means that i made a judgment call because i thought you needed somebody .,i do n't know . i do n't know . it does n't matter .,-17.40945816040039,-42.48645782470703,0.10490476190476192
74,what does that mean ?,it means that i made a judgment call because i thought you needed somebody .,i do n't know . i do n't know . it 's just saying .,-18.18018341064453,-22.865524291992188,0.11598809523809527
74,what does that mean ?,it means that i made a judgment call because i thought you needed somebody .,i do n't know . i do n't know . it 's just a shit .,-18.631427764892578,-14.008879661560059,0.11575000000000003
74,what does that mean ?,it means that i made a judgment call because i thought you needed somebody .,i do n't know . i do n't know . i do n't know . it 's just a little more,-26.296329498291016,-26.259599685668945,0.14634523809523814
75,what 's wrong with you ?,"oh , do n't worry , ethan .",i do n't know .,-6.479396343231201,-43.24595642089844,0.03954761904761905
75,what 's wrong with you ?,"oh , do n't worry , ethan .",i 'm sorry .,-6.981603145599365,-28.85139274597168,0.02616666666666667
75,what 's wrong with you ?,"oh , do n't worry , ethan .",what are you doing ?,-6.982226371765137,-10.909770965576172,0.02161904761904762
75,what 's wrong with you ?,"oh , do n't worry , ethan .",i do n't understand .,-7.641984939575195,-9.137008666992188,0.044642857142857144
75,what 's wrong with you ?,"oh , do n't worry , ethan .",it 's okay .,-7.830867767333984,-14.423133850097656,0.009825396825396824
75,what 's wrong with you ?,"oh , do n't worry , ethan .",what do you mean ?,-7.866551876068115,-49.02690505981445,0.03366666666666667
75,what 's wrong with you ?,"oh , do n't worry , ethan .","oh , my god .",-8.195263862609863,-12.83940315246582,0.016476190476190474
75,what 's wrong with you ?,"oh , do n't worry , ethan .",what 's wrong with you ?,-8.303479194641113,-14.026117324829102,0.026952380952380957
75,what 's wrong with you ?,"oh , do n't worry , ethan .",i do n't understand anything .,-8.359142303466797,-23.869962692260742,0.044642857142857144
75,what 's wrong with you ?,"oh , do n't worry , ethan .",i do n't know anything .,-8.390321731567383,-33.51951217651367,0.03954761904761905
75,what 's wrong with you ?,"oh , do n't worry , ethan .",what do you want ?,-8.451778411865234,-30.68745231628418,0.029095238095238094
75,what 's wrong with you ?,"oh , do n't worry , ethan .",what 's wrong with me ?,-9.278829574584961,-18.267427444458008,0.026952380952380957
75,what 's wrong with you ?,"oh , do n't worry , ethan .",what 's wrong with me .,-9.430182456970215,-18.735965728759766,0.026952380952380957
75,what 's wrong with you ?,"oh , do n't worry , ethan .",what 's wrong with you .,-9.476929664611816,-13.153763771057129,0.026952380952380957
75,what 's wrong with you ?,"oh , do n't worry , ethan .",there 's something wrong with you .,-9.6835355758667,-34.53125,0.026952380952380957
75,what 's wrong with you ?,"oh , do n't worry , ethan .",there 's something wrong with me .,-9.748884201049805,-32.829864501953125,0.026952380952380957
75,what 's wrong with you ?,"oh , do n't worry , ethan .",i 'm sorry . i 'm fine .,-10.701767921447754,-72.16521453857422,0.055571428571428584
75,what 's wrong with you ?,"oh , do n't worry , ethan .","oh , my god ! sherlock holmes .",-10.781534194946289,-26.93532943725586,0.02622857142857143
75,what 's wrong with you ?,"oh , do n't worry , ethan .",it 's okay . it 's okay .,-11.144495964050293,-31.283599853515625,0.019650793650793648
75,what 's wrong with you ?,"oh , do n't worry , ethan .",i do n't know . it 's okay .,-11.152819633483887,-20.379486083984375,0.04937301587301587
75,what 's wrong with you ?,"oh , do n't worry , ethan .","oh , my god ! no .",-11.17931079864502,-21.19390106201172,0.016476190476190474
75,what 's wrong with you ?,"oh , do n't worry , ethan .",i do n't know . i am .,-11.97065258026123,-8.679786682128906,0.06404761904761906
75,what 's wrong with you ?,"oh , do n't worry , ethan .",i do n't know . i do n't know .,-12.28939151763916,-31.752477645874023,0.07909523809523811
75,what 's wrong with you ?,"oh , do n't worry , ethan .",i do n't know . i 'm sorry .,-12.3125581741333,-24.24508285522461,0.06571428571428573
75,what 's wrong with you ?,"oh , do n't worry , ethan .",i do n't know . it 's just ...,-12.379019737243652,-20.700212478637695,0.0563452380952381
75,what 's wrong with you ?,"oh , do n't worry , ethan .",i do n't know . i do n't understand .,-12.668063163757324,-13.55112075805664,0.0841904761904762
75,what 's wrong with you ?,"oh , do n't worry , ethan .",i do n't know . i can n't .,-12.92803955078125,-13.06286907196045,0.06823809523809525
75,what 's wrong with you ?,"oh , do n't worry , ethan .",i do n't know . it 's okay . it 's okay .,-15.664735794067383,-18.031253814697266,0.059198412698412695
75,what 's wrong with you ?,"oh , do n't worry , ethan .",i do n't know . i do n't know . it 's okay .,-17.442659378051758,-18.250934600830078,0.08892063492063493
75,what 's wrong with you ?,"oh , do n't worry , ethan .",i do n't know . i do n't know . it 's just ...,-18.594356536865234,-76.61589050292969,0.09589285714285715
75,what 's wrong with you ?,"oh , do n't worry , ethan .",i do n't know . it 's okay . it 's okay . it 's okay .,-20.739757537841797,-28.691204071044922,0.06902380952380952
75,what 's wrong with you ?,"oh , do n't worry , ethan .",i do n't know . i do n't know . it 's okay . it 's okay .,-22.128021240234375,-25.488571166992188,0.09874603174603176
76,"hey , did we get a ping ?",not a ping ... pings .,"no , no .",-6.545433521270752,-35.293701171875,0.0
76,"hey , did we get a ping ?",not a ping ... pings .,all right .,-6.647586822509766,-16.537179946899414,0.03691428571428572
76,"hey , did we get a ping ?",not a ping ... pings .,"no , no , no .",-6.942548751831055,-27.232982635498047,0.0
76,"hey , did we get a ping ?",not a ping ... pings .,"oh , yeah .",-6.98594331741333,-23.448503494262695,0.0
76,"hey , did we get a ping ?",not a ping ... pings .,let 's go .,-6.992255210876465,-26.053516387939453,0.026285714285714287
76,"hey , did we get a ping ?",not a ping ... pings .,"yeah , yeah .",-7.211915016174316,-28.604522705078125,0.0
76,"hey , did we get a ping ?",not a ping ... pings .,i do n't know .,-7.322248458862305,-10.503424644470215,0.03954761904761905
76,"hey , did we get a ping ?",not a ping ... pings .,"no , no , no , no .",-7.459543228149414,-66.71311950683594,0.0
76,"hey , did we get a ping ?",not a ping ... pings .,"oh , no .",-7.4814581871032715,-24.067340850830078,0.0
76,"hey , did we get a ping ?",not a ping ... pings .,yeah . yeah .,-7.542804718017578,-28.4976749420166,0.0
76,"hey , did we get a ping ?",not a ping ... pings .,"oh , my god .",-7.576021194458008,-43.38883590698242,0.016476190476190474
76,"hey , did we get a ping ?",not a ping ... pings .,"uh , yeah .",-7.91386079788208,-35.647064208984375,0.0
76,"hey , did we get a ping ?",not a ping ... pings .,what are you doing ?,-7.941936492919922,-24.273876190185547,0.02161904761904762
76,"hey , did we get a ping ?",not a ping ... pings .,"yeah , no .",-7.984378337860107,-6.631019592285156,0.0
76,"hey , did we get a ping ?",not a ping ... pings .,what are you talking about ?,-8.031332015991211,-34.660789489746094,0.026523809523809522
76,"hey , did we get a ping ?",not a ping ... pings .,"no , no , no , no , no .",-8.047389030456543,-13.317235946655273,0.0
76,"hey , did we get a ping ?",not a ping ... pings .,i can n't .,-8.143839836120605,-51.00374221801758,0.028690476190476193
76,"hey , did we get a ping ?",not a ping ... pings .,"no , no , no , no , no , no .",-8.709256172180176,-37.104427337646484,0.0
76,"hey , did we get a ping ?",not a ping ... pings .,"oh , no , no .",-8.792243003845215,-13.7935209274292,0.0
76,"hey , did we get a ping ?",not a ping ... pings .,"no . no , no .",-9.01224136352539,-35.247711181640625,0.0
76,"hey , did we get a ping ?",not a ping ... pings .,"oh , no , no , no .",-9.367594718933105,-15.879766464233398,0.0
76,"hey , did we get a ping ?",not a ping ... pings .,"no , no , no , no , no , no , no .",-9.428777694702148,-46.26091003417969,0.0
76,"hey , did we get a ping ?",not a ping ... pings .,"yeah , no , no .",-9.491862297058105,-23.240436553955078,0.0
76,"hey , did we get a ping ?",not a ping ... pings .,"no . no , no , no .",-9.548219680786133,-32.680049896240234,0.0
76,"hey , did we get a ping ?",not a ping ... pings .,"oh , no , no , no , no .",-10.043774604797363,-25.15095329284668,0.0
76,"hey , did we get a ping ?",not a ping ... pings .,"no . no , no , no , no .",-10.116592407226562,-22.613740921020508,0.0
76,"hey , did we get a ping ?",not a ping ... pings .,"no , no , no , no , no , no , no , no .",-10.197602272033691,-40.382164001464844,0.0
76,"hey , did we get a ping ?",not a ping ... pings .,"oh , no , no , no , no , no .",-10.739588737487793,-22.830169677734375,0.0
76,"hey , did we get a ping ?",not a ping ... pings .,"no , no , no , no , no , no , no , no , no .",-11.008916854858398,-18.798233032226562,0.0
76,"hey , did we get a ping ?",not a ping ... pings .,"no , no , no , no , no , no , no , no , no , no , no",-11.38906192779541,-34.87284851074219,0.0
76,"hey , did we get a ping ?",not a ping ... pings .,"oh , no , no , no , no , no , no .",-11.468168258666992,-18.22146987915039,0.0
76,"hey , did we get a ping ?",not a ping ... pings .,"no , no , no , no , no , no , no , no , no , no .",-11.856945991516113,-28.045503616333008,0.0
77,he will climb up the rope ?,come with me and you wo n't get hurt,not really .,-6.334556579589844,-22.648418426513672,0.016999999999999994
77,he will climb up the rope ?,come with me and you wo n't get hurt,i do n't know .,-6.694404602050781,-46.47332763671875,0.03954761904761905
77,he will climb up the rope ?,come with me and you wo n't get hurt,all right .,-6.849055767059326,-26.416627883911133,0.03691428571428572
77,he will climb up the rope ?,come with me and you wo n't get hurt,"oh , yeah .",-7.0046706199646,-8.878520965576172,0.0
77,he will climb up the rope ?,come with me and you wo n't get hurt,come on .,-7.132464408874512,-22.571306228637695,0.010238095238095239
77,he will climb up the rope ?,come with me and you wo n't get hurt,"oh , no .",-7.535609722137451,-53.058021545410156,0.0
77,he will climb up the rope ?,come with me and you wo n't get hurt,"no , no .",-7.810543060302734,-13.831721305847168,0.0
77,he will climb up the rope ?,come with me and you wo n't get hurt,"no , i am .",-8.343404769897461,-23.314807891845703,0.024500000000000004
77,he will climb up the rope ?,come with me and you wo n't get hurt,"no , i do n't know .",-8.657427787780762,-33.84316635131836,0.03954761904761905
77,he will climb up the rope ?,come with me and you wo n't get hurt,"no , no , no .",-8.76595687866211,-21.79125213623047,0.0
77,he will climb up the rope ?,come with me and you wo n't get hurt,"no , i 'm not .",-9.063444137573242,-13.29932975769043,0.014452380952380954
77,he will climb up the rope ?,come with me and you wo n't get hurt,"no , i can n't .",-9.319415092468262,-10.796719551086426,0.028690476190476193
77,he will climb up the rope ?,come with me and you wo n't get hurt,"oh , no , no .",-9.45323371887207,-22.469215393066406,0.0
77,he will climb up the rope ?,come with me and you wo n't get hurt,"no , i 'm not sure .",-9.712474822998047,-33.99958419799805,0.03321428571428572
77,he will climb up the rope ?,come with me and you wo n't get hurt,"no , no , no , no .",-9.883602142333984,-100.1279525756836,0.0
77,he will climb up the rope ?,come with me and you wo n't get hurt,"no , i 'm not really .",-10.086751937866211,-53.49656295776367,0.03145238095238095
77,he will climb up the rope ?,come with me and you wo n't get hurt,"no , i 'm not really sure .",-10.317282676696777,-24.786197662353516,0.05021428571428571
77,he will climb up the rope ?,come with me and you wo n't get hurt,"oh , no , no , no .",-10.691946983337402,-38.052894592285156,0.0
77,he will climb up the rope ?,come with me and you wo n't get hurt,"no , no , no , no , no .",-11.096026420593262,-81.23649597167969,0.0
77,he will climb up the rope ?,come with me and you wo n't get hurt,"oh , no , no , no , no .",-11.965791702270508,-21.869495391845703,0.0
77,he will climb up the rope ?,come with me and you wo n't get hurt,"no , no , no , no , no , no .",-12.386504173278809,-15.206009864807129,0.0
77,he will climb up the rope ?,come with me and you wo n't get hurt,"no , no , no , i do n't know .",-12.68144702911377,-31.618881225585938,0.03954761904761905
77,he will climb up the rope ?,come with me and you wo n't get hurt,"oh , no , no , no , no , no .",-13.277015686035156,-28.970266342163086,0.0
