label_num,label,prediction,prob_TS,prob_ST,ABS_VAD
69,who hurt you ? by the way that little slim of knowledge,"i do n't know , i do n't know , it 's a .",-25.36579132080078,-19.85674285888672,0.08305000000000001
69,who hurt you ? by the way that little slim of knowledge,"i do n't know , i do n't know , it 's a little .",-26.98818016052246,-7.503612518310547,0.09450000000000001
69,who hurt you ? by the way that little slim of knowledge,"i do n't know , i do n't know . it 's a little .",-27.163860321044922,-50.86881637573242,0.09450000000000001
69,who hurt you ? by the way that little slim of knowledge,"i do n't know , i do n't know , i 'm a little .",-27.274761199951172,-5.895982265472412,0.10967500000000001
69,who hurt you ? by the way that little slim of knowledge,"i do n't know , i do n't know , i 'm not to .",-28.058013916015625,-3.6276450157165527,0.09822500000000002
70,convince ourselves not to take the final leap,yeah .,-3.9023001194000244,-57.888450622558594,0.0
70,convince ourselves not to take the final leap,no .,-4.622926712036133,-24.413009643554688,0.0
70,convince ourselves not to take the final leap,yes .,-4.779778480529785,-19.621261596679688,0.0
70,convince ourselves not to take the final leap,okay .,-5.674765586853027,-22.11018180847168,0.010316666666666665
70,convince ourselves not to take the final leap,what ?,-6.026646614074707,-27.38250732421875,0.0
70,convince ourselves not to take the final leap,hey .,-6.037405967712402,-30.657268524169922,0.0
70,convince ourselves not to take the final leap,come on .,-6.990711212158203,-31.308780670166016,0.010750000000000001
70,convince ourselves not to take the final leap,i 'm sorry .,-7.488584995269775,-14.561370849609375,0.027475000000000006
70,convince ourselves not to take the final leap,i do n't know .,-7.505201816558838,-37.64006423950195,0.041525
70,convince ourselves not to take the final leap,what are you ?,-8.131260871887207,-16.347089767456055,0.01055
70,convince ourselves not to take the final leap,do n't know .,-8.876338005065918,-21.05620574951172,0.026350000000000005
70,convince ourselves not to take the final leap,i do n't .,-9.00086784362793,-32.30280303955078,0.027325
70,convince ourselves not to take the final leap,i can n't .,-9.402581214904785,-3.6972270011901855,0.030125000000000002
70,convince ourselves not to take the final leap,i 'm not .,-9.421468734741211,-31.00741958618164,0.015175000000000003
70,convince ourselves not to take the final leap,i can n't know .,-9.620783805847168,-29.12291717529297,0.044325
70,convince ourselves not to take the final leap,i do n't know ?,-10.099589347839355,-20.32566261291504,0.041525
70,convince ourselves not to take the final leap,"yeah , i 'm sorry .",-10.762707710266113,-10.660642623901367,0.027475000000000006
70,convince ourselves not to take the final leap,i do n't know it .,-10.813389778137207,-15.224641799926758,0.041525
70,convince ourselves not to take the final leap,"well , i do n't know .",-11.389742851257324,-26.17046356201172,0.060596212121212134
70,convince ourselves not to take the final leap,"yeah , i do n't know .",-11.45482349395752,-19.859130859375,0.041525
70,convince ourselves not to take the final leap,"oh , i do n't know .",-11.541759490966797,-25.15470314025879,0.041525
70,convince ourselves not to take the final leap,i do n't know you .,-12.281059265136719,-30.75249481201172,0.041525
70,convince ourselves not to take the final leap,"i do n't know , it .",-13.785032272338867,-26.161142349243164,0.041525
70,convince ourselves not to take the final leap,"well , i do n't know it .",-14.692336082458496,-13.931442260742188,0.060596212121212134
70,convince ourselves not to take the final leap,"i do n't know , i 'm not .",-17.98478126525879,-43.84489440917969,0.05670000000000001
70,convince ourselves not to take the final leap,i do n't know . i 'm not .,-18.204513549804688,-30.072175979614258,0.05670000000000001
70,convince ourselves not to take the final leap,"i do n't know , it 's a .",-18.444534301757812,-45.79499435424805,0.041525
70,convince ourselves not to take the final leap,"i do n't know , it 's a lot .",-19.284099578857422,-66.02232360839844,0.0505060650887574
70,convince ourselves not to take the final leap,i do n't know . it 's a lot .,-19.58310890197754,-5.094130516052246,0.0505060650887574
70,convince ourselves not to take the final leap,"i do n't know , it 's a little .",-20.29498291015625,-47.07524490356445,0.05297500000000001
70,convince ourselves not to take the final leap,"i do n't know , i 'm not to .",-20.655019760131836,-5.88166618347168,0.05670000000000001
70,convince ourselves not to take the final leap,"i do n't know , it 's a lot of the luxus .",-28.131486892700195,-15.74336051940918,0.0505060650887574
71,what,yeah .,-4.404216766357422,-63.363731384277344,0.0
71,what,no .,-4.973538875579834,-22.8295841217041,0.0
71,what,what ?,-5.167257308959961,-11.836637496948242,0.0
71,what,yes .,-5.280692100524902,-51.64678192138672,0.0
71,what,come on .,-6.818285942077637,-18.366024017333984,0.010750000000000001
71,what,i do n't know .,-7.189708709716797,-16.08108139038086,0.041525
71,what,i 'm sorry .,-7.517293930053711,-18.510746002197266,0.027475000000000006
71,what,i do n't .,-8.68008041381836,-14.64189624786377,0.027325
71,what,do n't know .,-8.713018417358398,-38.675758361816406,0.026350000000000005
71,what,i can n't .,-8.917259216308594,-49.36032485961914,0.030125000000000002
71,what,i can n't know .,-9.006086349487305,-42.934043884277344,0.044325
71,what,i do n't know ?,-9.13411808013916,-9.578018188476562,0.041525
71,what,i do n't know it .,-10.632343292236328,-44.08563995361328,0.041525
71,what,i do n't know ...,-10.708074569702148,-22.748126983642578,0.041525
71,what,"oh , i do n't know .",-10.8505277633667,-4.940013408660889,0.041525
71,what,"yeah , i do n't know .",-10.901780128479004,-32.582767486572266,0.041525
71,what,"well , i do n't know .",-11.199432373046875,-24.78191375732422,0.060596212121212134
71,what,"no , i do n't know .",-11.277436256408691,-8.149988174438477,0.041525
71,what,i do n't know you .,-11.89112377166748,-32.39674377441406,0.041525
71,what,"yeah , i do n't .",-11.923713684082031,-29.828113555908203,0.027325
71,what,"oh , i do n't .",-11.936461448669434,-19.208765029907227,0.027325
71,what,"oh , i do n't know ?",-13.018728256225586,-9.670604705810547,0.041525
71,what,"yeah , i do n't know ?",-13.039876937866211,-21.356212615966797,0.041525
71,what,"oh , i do n't know , it .",-17.287256240844727,-27.052959442138672,0.041525
71,what,"i do n't know , it 's a lot .",-18.813596725463867,-13.040740013122559,0.0505060650887574
71,what,"oh , i do n't know , i do n't know .",-19.76801872253418,-22.83856773376465,0.08305000000000001
71,what,"oh , i do n't know , i do n't .",-20.464603424072266,-24.79681968688965,0.06885000000000001
71,what,"oh , i do n't know , i do n't know ?",-21.885168075561523,-75.86628723144531,0.08305000000000001
71,what,"oh , i do n't know , i do n't know it .",-23.235055923461914,-21.54696273803711,0.08305000000000001
71,what,"oh , i do n't know , i do n't know , it 's the world .",-31.695716857910156,-7.220868110656738,0.09870000000000001
71,what,"oh , i do n't know , i do n't know , it 's a lot .",-32.06443405151367,-31.265308380126953,0.09203106508875741
71,what,"oh , i do n't know , i do n't know , it 's a little .",-32.31035232543945,-23.803964614868164,0.09450000000000001
72,are you falling for me like i 'm falling for you,yeah .,-4.269765377044678,-27.397676467895508,0.0
72,are you falling for me like i 'm falling for you,no .,-4.818073749542236,-65.60774230957031,0.0
72,are you falling for me like i 'm falling for you,yes .,-5.026859760284424,-29.842823028564453,0.0
72,are you falling for me like i 'm falling for you,okay .,-5.6518988609313965,-56.10478591918945,0.010316666666666665
72,are you falling for me like i 'm falling for you,come on .,-6.8345184326171875,-13.08403205871582,0.010750000000000001
72,are you falling for me like i 'm falling for you,i do n't know .,-7.215325355529785,-22.79416847229004,0.041525
72,are you falling for me like i 'm falling for you,i 'm sorry .,-7.258261680603027,-13.386505126953125,0.027475000000000006
72,are you falling for me like i 'm falling for you,what are you ?,-7.93271541595459,-18.600296020507812,0.01055
72,are you falling for me like i 'm falling for you,i do n't .,-8.170350074768066,-44.108421325683594,0.027325
72,are you falling for me like i 'm falling for you,you do n't know .,-9.245924949645996,-15.428245544433594,0.026350000000000005
72,are you falling for me like i 'm falling for you,i can n't know .,-9.5314302444458,-65.96733093261719,0.044325
72,are you falling for me like i 'm falling for you,i do n't know it .,-9.749714851379395,-57.035919189453125,0.041525
72,are you falling for me like i 'm falling for you,"oh , i 'm sorry .",-10.183211326599121,-31.44876480102539,0.027475000000000006
72,are you falling for me like i 'm falling for you,"well , i 'm sorry .",-10.235624313354492,-56.41695785522461,0.046546212121212134
72,are you falling for me like i 'm falling for you,"well , i do n't know .",-10.802369117736816,-22.862871170043945,0.060596212121212134
72,are you falling for me like i 'm falling for you,"oh , i do n't know .",-10.823451042175293,-15.48890209197998,0.041525
72,are you falling for me like i 'm falling for you,i do n't know you .,-10.89500617980957,-91.49772644042969,0.041525
72,are you falling for me like i 'm falling for you,"yeah , i do n't know .",-10.978303909301758,-19.566757202148438,0.041525
72,are you falling for me like i 'm falling for you,"no , i do n't know .",-10.98166561126709,-17.466861724853516,0.041525
72,are you falling for me like i 'm falling for you,"oh , i do n't .",-11.472657203674316,-15.260017395019531,0.027325
72,are you falling for me like i 'm falling for you,"well , i do n't .",-11.538143157958984,-7.503612518310547,0.04639621212121213
72,are you falling for me like i 'm falling for you,"yeah , i do n't .",-11.557610511779785,-22.21855926513672,0.027325
72,are you falling for me like i 'm falling for you,"no , i do n't .",-11.620275497436523,-18.522132873535156,0.027325
72,are you falling for me like i 'm falling for you,"well , i do n't know it .",-13.34376049041748,-6.163957595825195,0.060596212121212134
72,are you falling for me like i 'm falling for you,"oh , i do n't know it .",-13.409505844116211,-27.07143783569336,0.041525
72,are you falling for me like i 'm falling for you,"i do n't know , i 'm sorry .",-14.382462501525879,-5.720548629760742,0.06900000000000002
72,are you falling for me like i 'm falling for you,"i do n't know , i do n't know .",-15.06103801727295,-32.133182525634766,0.08305000000000001
72,are you falling for me like i 'm falling for you,"i do n't know , i do n't .",-15.510420799255371,-44.149131774902344,0.06885000000000001
72,are you falling for me like i 'm falling for you,"i do n't know , i do n't know it .",-17.69674301147461,-35.71666717529297,0.08305000000000001
72,are you falling for me like i 'm falling for you,"i do n't know , i do n't know you .",-18.97767448425293,-20.866735458374023,0.08305000000000001
72,are you falling for me like i 'm falling for you,"i do n't know , i do n't know , i 'm not .",-24.796255111694336,-12.725471496582031,0.09822500000000002
72,are you falling for me like i 'm falling for you,"i do n't know , i do n't know , i 'm not to .",-27.54229736328125,-35.57834243774414,0.09822500000000002
73,why,yeah .,-3.8467681407928467,-21.527587890625,0.0
73,why,no .,-4.731067657470703,-12.822443008422852,0.0
73,why,yes .,-4.828127384185791,-29.38541030883789,0.0
73,why,what ?,-5.5055108070373535,-20.44207000732422,0.0
73,why,okay .,-5.652502059936523,-5.991467475891113,0.010316666666666665
73,why,i do n't know .,-6.847268104553223,-25.506181716918945,0.041525
73,why,come on .,-7.19508695602417,-27.516902923583984,0.010750000000000001
73,why,i 'm sorry .,-7.314600467681885,-20.501684188842773,0.027475000000000006
73,why,i do n't .,-8.243886947631836,-7.814096450805664,0.027325
73,why,i can n't .,-8.68760871887207,-34.50777053833008,0.030125000000000002
73,why,i can n't know .,-9.018587112426758,-4.576481819152832,0.044325
73,why,i do n't know ?,-9.340993881225586,-16.886924743652344,0.041525
73,why,i do n't know it .,-10.328962326049805,-53.41392135620117,0.041525
73,why,"yeah , i do n't know .",-10.556245803833008,-16.966064453125,0.041525
73,why,"oh , i do n't know .",-10.723475456237793,-52.31303024291992,0.041525
73,why,"well , i do n't know .",-10.861193656921387,-18.846149444580078,0.060596212121212134
73,why,"no , i do n't know .",-11.095486640930176,-3.7003512382507324,0.041525
73,why,"yeah , i do n't .",-11.475232124328613,-53.42008590698242,0.027325
73,why,"oh , i do n't .",-11.712386131286621,-24.930782318115234,0.027325
73,why,i do n't know you .,-11.757303237915039,-15.642578125,0.041525
73,why,"yeah , i can n't .",-11.898065567016602,-58.78174591064453,0.030125000000000002
73,why,"yeah , i can n't know .",-12.639877319335938,-19.572214126586914,0.044325
73,why,"yeah , i do n't know it .",-14.061321258544922,-23.550460815429688,0.041525
73,why,"i do n't know , it 's not .",-16.86235237121582,-40.302818298339844,0.041525
73,why,"i do n't know , it 's a little .",-19.089736938476562,-7.308245658874512,0.05297500000000001
73,why,"yeah , i do n't know , i 'm sorry .",-19.464984893798828,-6.34006404876709,0.06900000000000002
73,why,"oh , i do n't know , i 'm sorry .",-19.48150634765625,-5.179041862487793,0.06900000000000002
73,why,"well , i do n't know , i do n't know .",-19.551481246948242,-14.150228500366211,0.10212121212121214
73,why,"oh , i do n't know , i do n't know .",-19.552322387695312,-61.50518798828125,0.08305000000000001
73,why,"oh , i do n't know , i do n't .",-20.208293914794922,-21.12322998046875,0.06885000000000001
73,why,"well , i do n't know , i do n't .",-20.232587814331055,-22.752819061279297,0.08792121212121214
73,why,"well , i do n't know , i do n't know . i 'm not .",-31.413257598876953,-20.305219650268555,0.11729621212121215
74,"ma , you 're healthy , right",yeah .,-4.583467483520508,-6.094261646270752,0.0
74,"ma , you 're healthy , right",no .,-4.981174945831299,-55.41401672363281,0.0
74,"ma , you 're healthy , right",yes .,-5.361611843109131,-32.69181823730469,0.0
74,"ma , you 're healthy , right",okay .,-5.767268180847168,-34.74985885620117,0.010316666666666665
74,"ma , you 're healthy , right",come on .,-6.933979034423828,-70.05165100097656,0.010750000000000001
74,"ma , you 're healthy , right",i 'm sorry .,-7.271595001220703,-20.04263687133789,0.027475000000000006
74,"ma , you 're healthy , right",i do n't know .,-7.658977031707764,-14.571549415588379,0.041525
74,"ma , you 're healthy , right",i do n't .,-8.577143669128418,-22.106943130493164,0.027325
74,"ma , you 're healthy , right",i 'm gonna .,-9.11814022064209,-3.572999954223633,0.015175000000000003
74,"ma , you 're healthy , right",i can n't .,-9.208328247070312,-23.009557723999023,0.030125000000000002
74,"ma , you 're healthy , right",i can n't know .,-9.880813598632812,-15.094858169555664,0.044325
74,"ma , you 're healthy , right",i do n't know ?,-9.976285934448242,-18.768447875976562,0.041525
74,"ma , you 're healthy , right","yeah , i 'm sorry .",-10.550437927246094,-26.187511444091797,0.027475000000000006
74,"ma , you 're healthy , right","oh , i 'm sorry .",-10.599841117858887,-17.716720581054688,0.027475000000000006
74,"ma , you 're healthy , right",i do n't know it .,-11.304638862609863,-3.6946780681610107,0.041525
74,"ma , you 're healthy , right",i do n't know you .,-11.426162719726562,-38.63711166381836,0.041525
74,"ma , you 're healthy , right","oh , i do n't know .",-11.54651165008545,-54.846771240234375,0.041525
74,"ma , you 're healthy , right","yeah , i do n't know .",-11.603217124938965,-29.43963050842285,0.041525
74,"ma , you 're healthy , right","no , i do n't know .",-11.73412799835205,-39.267784118652344,0.041525
74,"ma , you 're healthy , right","well , i do n't know .",-11.77941608428955,-5.721920013427734,0.060596212121212134
74,"ma , you 're healthy , right","yeah , i do n't .",-12.101804733276367,-51.21797180175781,0.027325
74,"ma , you 're healthy , right","oh , i do n't .",-12.11520004272461,-32.88079833984375,0.027325
74,"ma , you 're healthy , right","i do n't know , i 'm sorry .",-15.157024383544922,-41.74127960205078,0.06900000000000002
74,"ma , you 're healthy , right","i do n't know , i 'm gonna .",-16.989192962646484,-23.770469665527344,0.05670000000000001
74,"ma , you 're healthy , right","i do n't know , it 's a lot .",-18.29105567932129,-57.53334426879883,0.0505060650887574
74,"ma , you 're healthy , right","i do n't know , it 's a little .",-18.693593978881836,-53.0172233581543,0.05297500000000001
74,"ma , you 're healthy , right","i do n't know , i 'm a little .",-18.77239990234375,-6.868276596069336,0.06815000000000002
74,"ma , you 're healthy , right","oh , i do n't know , i 'm sorry .",-19.411828994750977,-17.243850708007812,0.06900000000000002
74,"ma , you 're healthy , right","oh , i do n't know , i 'm a little .",-23.030248641967773,-7.589588642120361,0.06815000000000002
74,"ma , you 're healthy , right","well , i do n't know , i 'm a little .",-23.161996841430664,-56.31848907470703,0.08722121212121214
74,"ma , you 're healthy , right","i do n't know , i 'm sorry . i 'm sorry .",-23.555212020874023,-41.628944396972656,0.09647500000000002
74,"ma , you 're healthy , right","i do n't know , i 'm sorry . i 'm a little .",-27.249235153198242,-47.201316833496094,0.09562500000000003
75,are you spending your wife 's money,yeah .,-4.376139163970947,-29.121292114257812,0.0
75,are you spending your wife 's money,no .,-4.882122993469238,-56.45137023925781,0.0
75,are you spending your wife 's money,yes .,-5.025622367858887,-16.262447357177734,0.0
75,are you spending your wife 's money,okay .,-5.719645977020264,-25.856414794921875,0.010316666666666665
75,are you spending your wife 's money,come on .,-7.245750904083252,-57.70751190185547,0.010750000000000001
75,are you spending your wife 's money,i 'm sorry .,-7.440982818603516,-38.44001770019531,0.027475000000000006
75,are you spending your wife 's money,i do n't know .,-7.464190483093262,-22.007400512695312,0.041525
75,are you spending your wife 's money,i do n't .,-8.930787086486816,-30.894515991210938,0.027325
75,are you spending your wife 's money,i do n't know ?,-9.153764724731445,-35.869850158691406,0.041525
75,are you spending your wife 's money,i can n't know .,-9.566743850708008,-32.20013427734375,0.044325
75,are you spending your wife 's money,"yeah , i 'm sorry .",-10.293904304504395,-55.17317199707031,0.027475000000000006
75,are you spending your wife 's money,"oh , i 'm sorry .",-10.574629783630371,-24.54376792907715,0.027475000000000006
75,are you spending your wife 's money,i do n't know it .,-10.715227127075195,-21.163198471069336,0.041525
75,are you spending your wife 's money,"yeah , i do n't know .",-10.85456657409668,-17.717060089111328,0.041525
75,are you spending your wife 's money,"oh , i do n't know .",-11.043694496154785,-9.539812088012695,0.041525
75,are you spending your wife 's money,"no , i do n't know .",-11.135600090026855,-6.479851722717285,0.041525
75,are you spending your wife 's money,"well , i do n't know .",-11.24283218383789,-18.66779899597168,0.060596212121212134
75,are you spending your wife 's money,i do n't know you .,-11.325639724731445,-16.28505516052246,0.041525
75,are you spending your wife 's money,"i do n't know , you know ?",-14.162985801696777,-51.42597198486328,0.055725000000000004
75,are you spending your wife 's money,"i do n't know , i 'm sorry .",-14.634084701538086,-20.922077178955078,0.06900000000000002
75,are you spending your wife 's money,"i do n't know , i do n't know .",-15.097977638244629,-32.88197326660156,0.08305000000000001
75,are you spending your wife 's money,"i do n't know , i do n't .",-16.083206176757812,-26.782974243164062,0.06885000000000001
75,are you spending your wife 's money,"i do n't know , i do n't know ?",-16.873252868652344,-17.074466705322266,0.08305000000000001
75,are you spending your wife 's money,"i do n't know , i do n't know it .",-18.365835189819336,-18.354290008544922,0.08305000000000001
75,are you spending your wife 's money,"yeah , i do n't know , i do n't know .",-18.99557876586914,-26.04186248779297,0.08305000000000001
75,are you spending your wife 's money,"oh , i do n't know , i do n't know .",-19.022232055664062,-74.06478118896484,0.08305000000000001
75,are you spending your wife 's money,"oh , i do n't know , i do n't know , i 'm sorry .",-26.916217803955078,-21.98580551147461,0.11052500000000003
75,are you spending your wife 's money,"yeah , i do n't know , i do n't know , i 'm sorry .",-26.96579933166504,-33.148658752441406,0.11052500000000003
75,are you spending your wife 's money,"oh , i do n't know , i do n't know , i do n't know .",-27.42267417907715,-24.370481491088867,0.12457500000000003
75,are you spending your wife 's money,"yeah , i do n't know , i do n't know , i do n't know .",-27.482954025268555,-36.686954498291016,0.12457500000000003
75,are you spending your wife 's money,"oh , i do n't know , i do n't know , i do n't know , i 'm not",-34.832576751708984,-7.431447982788086,0.13975000000000004
75,are you spending your wife 's money,"oh , i do n't know , i do n't know , i do n't know , i 'm sorry",-34.92811584472656,-7.587314605712891,0.15205000000000005
76,what are you doing ? they 're not targets at a,yeah .,-4.24619197845459,-29.956602096557617,0.0
76,what are you doing ? they 're not targets at a,no .,-4.697340488433838,-22.26272964477539,0.0
76,what are you doing ? they 're not targets at a,yes .,-5.069323539733887,-54.250919342041016,0.0
76,what are you doing ? they 're not targets at a,okay .,-5.54456090927124,-66.57279968261719,0.010316666666666665
76,what are you doing ? they 're not targets at a,what ?,-5.663993835449219,-28.197460174560547,0.0
76,what are you doing ? they 're not targets at a,come on .,-6.5494818687438965,-34.16822814941406,0.010750000000000001
76,what are you doing ? they 're not targets at a,i do n't know .,-6.890182018280029,-33.9844856262207,0.041525
76,what are you doing ? they 're not targets at a,i 'm sorry .,-7.271373271942139,-20.16565704345703,0.027475000000000006
76,what are you doing ? they 're not targets at a,do n't know .,-8.429985046386719,-28.346982955932617,0.026350000000000005
76,what are you doing ? they 're not targets at a,i do n't .,-8.589681625366211,-18.023719787597656,0.027325
76,what are you doing ? they 're not targets at a,i can n't .,-8.934283256530762,-12.892885208129883,0.030125000000000002
76,what are you doing ? they 're not targets at a,i can n't know .,-9.225983619689941,-13.523870468139648,0.044325
76,what are you doing ? they 're not targets at a,i do n't know ?,-9.698992729187012,-48.119422912597656,0.041525
76,what are you doing ? they 're not targets at a,i do n't know it .,-10.103694915771484,-4.765203475952148,0.041525
76,what are you doing ? they 're not targets at a,"well , i do n't know .",-10.70390796661377,-7.726129531860352,0.060596212121212134
76,what are you doing ? they 're not targets at a,"oh , i do n't know .",-10.767800331115723,-64.42554473876953,0.041525
76,what are you doing ? they 're not targets at a,i do n't know you .,-11.071026802062988,-25.908798217773438,0.041525
76,what are you doing ? they 're not targets at a,"yeah , i do n't know .",-11.223801612854004,-31.142473220825195,0.041525
76,what are you doing ? they 're not targets at a,i do n't know that .,-11.42889404296875,-30.107006072998047,0.041525
76,what are you doing ? they 're not targets at a,i do n't know . i 'm sorry .,-14.856363296508789,-16.438447952270508,0.06900000000000002
76,what are you doing ? they 're not targets at a,"i do n't know , i 'm sorry .",-14.95346450805664,-19.522987365722656,0.06900000000000002
76,what are you doing ? they 're not targets at a,"i do n't know , i do n't know .",-15.232125282287598,-15.785030364990234,0.08305000000000001
76,what are you doing ? they 're not targets at a,"i do n't know , i do n't .",-16.25127601623535,-5.403675556182861,0.06885000000000001
76,what are you doing ? they 're not targets at a,i do n't know . i 'm not .,-16.69855499267578,-15.743768692016602,0.05670000000000001
76,what are you doing ? they 're not targets at a,"i do n't know , i 'm not .",-16.731552124023438,-28.826120376586914,0.05670000000000001
76,what are you doing ? they 're not targets at a,"i do n't know , i do n't know ?",-18.116159439086914,-27.800058364868164,0.08305000000000001
76,what are you doing ? they 're not targets at a,"i do n't know , i do n't know it .",-18.533632278442383,-14.732916831970215,0.08305000000000001
76,what are you doing ? they 're not targets at a,"i do n't know , i do n't know you .",-19.65858268737793,-31.588600158691406,0.08305000000000001
76,what are you doing ? they 're not targets at a,"i do n't know , i do n't know . i 'm not .",-25.420724868774414,-51.3709716796875,0.09822500000000002
76,what are you doing ? they 're not targets at a,"i do n't know , i do n't know . it 's a little .",-27.14079475402832,-22.178512573242188,0.09450000000000001
76,what are you doing ? they 're not targets at a,"i do n't know , i do n't know . i 'm a little .",-27.256118774414062,-74.20620727539062,0.10967500000000001
76,what are you doing ? they 're not targets at a,"i do n't know , i do n't know . i 'm not to .",-28.141870498657227,-98.5267105102539,0.09822500000000002
77,mike the spike ? kosher mike ? which mike,yeah .,-4.054875373840332,-6.229856967926025,0.0
77,mike the spike ? kosher mike ? which mike,no .,-4.917840480804443,-16.862686157226562,0.0
77,mike the spike ? kosher mike ? which mike,yes .,-5.3809123039245605,-46.00682830810547,0.0
77,mike the spike ? kosher mike ? which mike,okay .,-5.879114627838135,-26.904762268066406,0.010316666666666665
77,mike the spike ? kosher mike ? which mike,what ?,-5.94664192199707,-52.4757080078125,0.0
77,mike the spike ? kosher mike ? which mike,come on .,-6.977022647857666,-23.66808319091797,0.010750000000000001
77,mike the spike ? kosher mike ? which mike,i do n't know .,-7.095690727233887,-16.631071090698242,0.041525
77,mike the spike ? kosher mike ? which mike,i 'm sorry .,-7.106679916381836,-53.372528076171875,0.027475000000000006
77,mike the spike ? kosher mike ? which mike,i do n't .,-7.869652271270752,-20.95915412902832,0.027325
77,mike the spike ? kosher mike ? which mike,what are you ?,-8.287984848022461,-36.82062530517578,0.01055
77,mike the spike ? kosher mike ? which mike,i can n't .,-8.916159629821777,-20.984039306640625,0.030125000000000002
77,mike the spike ? kosher mike ? which mike,you do n't know .,-8.960479736328125,-14.343687057495117,0.026350000000000005
77,mike the spike ? kosher mike ? which mike,i 'm not .,-9.101799964904785,-9.610589981079102,0.015175000000000003
77,mike the spike ? kosher mike ? which mike,i can n't know .,-9.545223236083984,-30.4766845703125,0.044325
77,mike the spike ? kosher mike ? which mike,"yeah , i 'm sorry .",-10.18929672241211,-12.923760414123535,0.027475000000000006
77,mike the spike ? kosher mike ? which mike,i do n't know it .,-10.301122665405273,-13.32684326171875,0.041525
77,mike the spike ? kosher mike ? which mike,"oh , i 'm sorry .",-10.436613082885742,-75.58927917480469,0.027475000000000006
77,mike the spike ? kosher mike ? which mike,"yeah , i do n't know .",-10.938714027404785,-8.102961540222168,0.041525
77,mike the spike ? kosher mike ? which mike,"oh , i do n't know .",-11.075525283813477,-65.0902328491211,0.041525
77,mike the spike ? kosher mike ? which mike,"yeah , i do n't .",-11.197668075561523,-64.30410766601562,0.027325
77,mike the spike ? kosher mike ? which mike,"well , i do n't know .",-11.205574989318848,-13.81972599029541,0.060596212121212134
77,mike the spike ? kosher mike ? which mike,"oh , i do n't .",-11.432623863220215,-39.9543342590332,0.027325
77,mike the spike ? kosher mike ? which mike,"well , i do n't .",-11.694842338562012,-62.95646667480469,0.04639621212121213
77,mike the spike ? kosher mike ? which mike,"i do n't know , it .",-12.75222396850586,-97.50234985351562,0.041525
77,mike the spike ? kosher mike ? which mike,"i do n't know , i do n't know .",-15.49223518371582,-45.27399826049805,0.08305000000000001
77,mike the spike ? kosher mike ? which mike,"i do n't know , i do n't .",-15.614383697509766,-10.71822738647461,0.06885000000000001
77,mike the spike ? kosher mike ? which mike,i do n't know . it 's a .,-16.746353149414062,-43.34796905517578,0.041525
77,mike the spike ? kosher mike ? which mike,"i do n't know , i 'm not .",-16.747690200805664,-52.216617584228516,0.05670000000000001
77,mike the spike ? kosher mike ? which mike,i do n't know . i 'm not .,-16.874881744384766,-51.46803283691406,0.05670000000000001
77,mike the spike ? kosher mike ? which mike,"i do n't know , it 's a .",-16.87954330444336,-32.657901763916016,0.041525
77,mike the spike ? kosher mike ? which mike,"i do n't know , i do n't know . i 'm not .",-25.623464584350586,-8.722890853881836,0.09822500000000002
77,mike the spike ? kosher mike ? which mike,"i do n't know , i do n't know . i 'm not to .",-28.257850646972656,-37.42930221557617,0.09822500000000002
78,is that all right with you,yeah .,-4.202811241149902,-51.247802734375,0.0
78,is that all right with you,yes .,-4.887688636779785,-7.503612518310547,0.0
78,is that all right with you,no .,-5.037369728088379,-38.708473205566406,0.0
78,is that all right with you,okay .,-5.728536128997803,-9.38162899017334,0.010316666666666665
78,is that all right with you,come on .,-7.237516403198242,-9.587624549865723,0.010750000000000001
78,is that all right with you,i 'm sorry .,-7.598189830780029,-20.41376304626465,0.027475000000000006
78,is that all right with you,i do n't know .,-7.725549697875977,-38.02545166015625,0.041525
78,is that all right with you,i do n't .,-8.978147506713867,-25.047183990478516,0.027325
78,is that all right with you,i can n't know .,-9.682713508605957,-15.038867950439453,0.044325
78,is that all right with you,i do n't know ?,-9.712936401367188,-17.31592559814453,0.041525
78,is that all right with you,"yeah , i 'm sorry .",-10.171741485595703,-20.823745727539062,0.027475000000000006
78,is that all right with you,"oh , i 'm sorry .",-10.478431701660156,-16.504323959350586,0.027475000000000006
78,is that all right with you,i do n't know it .,-10.910664558410645,-46.60161590576172,0.041525
78,is that all right with you,"yeah , i do n't know .",-10.918059349060059,-53.41392135620117,0.041525
78,is that all right with you,"oh , i do n't know .",-11.142090797424316,-57.58273696899414,0.041525
78,is that all right with you,"well , i do n't know .",-11.241780281066895,-27.304880142211914,0.060596212121212134
78,is that all right with you,i do n't know you .,-11.330193519592285,-20.760635375976562,0.041525
78,is that all right with you,"no , i do n't know .",-11.389006614685059,-13.876456260681152,0.041525
78,is that all right with you,"yeah , i do n't .",-11.812236785888672,-3.706862688064575,0.027325
78,is that all right with you,"yeah , i do n't know it .",-14.141359329223633,-52.336273193359375,0.041525
78,is that all right with you,"yeah , i do n't know , i 'm sorry .",-18.677722930908203,-32.66082763671875,0.06900000000000002
78,is that all right with you,"well , i do n't know , i 'm sorry .",-18.76600456237793,-8.957128524780273,0.08807121212121213
78,is that all right with you,"oh , i do n't know , i 'm sorry .",-18.771291732788086,-7.599523544311523,0.06900000000000002
78,is that all right with you,"yeah , i do n't know , i do n't know .",-19.387372970581055,-39.00489044189453,0.08305000000000001
